treeID,meanSpectra475,meanSpectra560,meanSpectra668,meanSpectra717,meanSpectra842,medianSpectra475,medianSpectra560,medianSpectra668,medianSpectra717,medianSpectra842,meanSpectra_bright475,meanSpectra_bright560,meanSpectra_bright668,meanSpectra_bright717,meanSpectra_bright842,medianSpectra_bright475,medianSpectra_bright560,medianSpectra_bright668,medianSpectra_bright717,medianSpectra_bright842,meanSpectra_dark475,meanSpectra_dark560,meanSpectra_dark668,meanSpectra_dark717,meanSpectra_dark842,medianSpectra_dark475,medianSpectra_dark560,medianSpectra_dark668,medianSpectra_dark717,medianSpectra_dark842,meanSpectra_6max475,meanSpectra_6max560,meanSpectra_6max668,meanSpectra_6max717,meanSpectra_6max842,medianSpectra_6max475,medianSpectra_6max560,medianSpectra_6max668,medianSpectra_6max717,medianSpectra_6max842,meanSpectraNormalized475,meanSpectraNormalized560,meanSpectraNormalized668,meanSpectraNormalized717,meanSpectraNormalized842,continuumRemovedMeanSpectra475,continuumRemovedMeanSpectra560,continuumRemovedMeanSpectra668,continuumRemovedMeanSpectra717,continuumRemovedMeanSpectra842,ARVI,ARVI2,BNDVI,BWDRVI,CI,CIG,CIVE,CRI1,CVI,DATT1,DATT6,ExG,EXGR,ExR,EVI,GLI,GBNDVI,GNDVI1,IF,LCI,LogR,MGRVI,mSR,MSR1,MTVI1,NBlue,NDRE,NDVI,NGreen,NRed,OSAVI,RDVI1,RGBVI,SAVI,TCI,
100,0.026119,0.062314,0.040751,0.134969,0.299539,0.026154,0.061737,0.039093,0.132538,0.299652,0.029217,0.072814,0.050606,0.161813,0.350812,0.028381,0.071533,0.047424,0.159286,0.348846,0.022928,0.052445,0.033493,0.110550,0.247762,0.023422,0.052994,0.034088,0.111725,0.253143,0.040070,0.093150,0.083867,0.208959,0.443563,0.039764,0.092865,0.082916,0.205811,0.442352,0.077300,0.184423,0.120607,0.399452,0.886513,1.000000,0.659588,0.250271,0.583816,1.000000,0.690724,0.707262,0.751249,0.063357,0.331694,6.650919,18.760129,22.586905,3.168126,0.637488,37.577284,0.057758,0.026824,0.030933,0.752848,0.300328,0.538571,0.653321,-2.819276,0.483590,2.006674,0.401415,25.722122,2.234158,0.406292,0.204954,0.379495,0.758343,0.482820,0.312227,0.593704,0.440819,0.562531,0.457100,2.152819,
101,0.024904,0.068678,0.035370,0.151883,0.347628,0.024689,0.069702,0.035187,0.154175,0.349182,0.028083,0.077895,0.041310,0.170715,0.393949,0.027374,0.077469,0.039749,0.170105,0.388489,0.022012,0.058479,0.029823,0.129924,0.298665,0.022644,0.060242,0.030212,0.132233,0.305954,0.037898,0.092773,0.059194,0.200139,0.486979,0.036911,0.092346,0.059174,0.199539,0.485840,0.064195,0.177030,0.091172,0.391507,0.896074,1.000000,0.650452,0.189888,0.568964,1.000000,0.766143,0.772070,0.774204,0.163526,0.285612,9.090440,18.751681,26.169220,2.630706,0.625885,34.731400,0.077082,0.052469,0.024614,0.822108,0.388632,0.574587,0.669887,-2.696805,0.509811,2.292483,0.575302,36.673149,2.709676,0.501613,0.193986,0.391215,0.813735,0.532478,0.273536,0.662384,0.502388,0.679593,0.526556,2.133405,
102,0.020688,0.047920,0.029243,0.106686,0.249666,0.020569,0.049469,0.029419,0.109924,0.255066,0.026998,0.062891,0.039626,0.137653,0.297178,0.025955,0.061569,0.037521,0.135178,0.293976,0.014562,0.031570,0.018619,0.073305,0.195342,0.014130,0.031219,0.017700,0.073395,0.201324,0.045848,0.088949,0.066040,0.188176,0.375504,0.046310,0.088623,0.066269,0.186127,0.376740,0.074413,0.172364,0.105182,0.383737,0.898018,1.000000,0.614896,0.216329,0.554441,1.000000,0.749832,0.753065,0.774818,0.109961,0.261572,8.463310,18.765643,30.671172,3.339868,0.656497,64.939165,0.045910,0.025658,0.020251,0.611308,0.314928,0.579531,0.687627,-3.073543,0.525392,2.211998,0.466188,47.085475,2.579828,0.346546,0.215536,0.414161,0.797491,0.490234,0.294231,0.575605,0.415371,0.579358,0.418907,2.025736,
103,0.023644,0.057764,0.035255,0.123291,0.268748,0.023376,0.057709,0.033447,0.124359,0.271179,0.028000,0.069160,0.045782,0.146582,0.308769,0.026825,0.067764,0.042542,0.142609,0.305115,0.019577,0.046404,0.027023,0.099461,0.224465,0.020264,0.048096,0.027847,0.103058,0.230652,0.043325,0.089635,0.088038,0.190755,0.379979,0.042999,0.087708,0.084885,0.189041,0.379166,0.077714,0.189859,0.115878,0.405235,0.883329,1.000000,0.680212,0.241150,0.594251,1.000000,0.709432,0.720940,0.750788,0.067445,0.299894,7.214335,18.760761,26.172036,2.862344,0.625259,41.727867,0.056628,0.030915,0.025713,0.671173,0.327296,0.536297,0.648420,-2.815866,0.481969,2.070030,0.463287,35.354600,2.341571,0.371344,0.204961,0.374483,0.770034,0.497887,0.297152,0.579496,0.421963,0.596465,0.432135,2.204690,
104,0.022782,0.046257,0.032629,0.104662,0.228663,0.022308,0.045868,0.030884,0.099518,0.223541,0.027534,0.057151,0.042185,0.134307,0.279098,0.026367,0.055710,0.039551,0.130219,0.276581,0.018706,0.035815,0.024853,0.080383,0.184840,0.018753,0.036011,0.025070,0.080353,0.185425,0.044022,0.079407,0.072327,0.179601,0.371251,0.044113,0.079407,0.071732,0.180176,0.373291,0.088037,0.178754,0.126089,0.404452,0.883638,1.000000,0.622974,0.259530,0.590668,1.000000,0.693775,0.698308,0.746049,0.002700,0.271808,6.370356,18.769408,23.154429,3.552372,0.637296,53.651917,0.037104,0.014205,0.022899,0.572389,0.249279,0.533744,0.663714,-3.428873,0.479366,1.969973,0.340567,32.032121,2.175595,0.303550,0.227666,0.377722,0.750691,0.454908,0.317426,0.532631,0.380849,0.479185,0.381361,2.147012,
105,0.027433,0.061384,0.038371,0.130895,0.277604,0.027039,0.063141,0.037811,0.132324,0.275085,0.033352,0.070955,0.047898,0.151071,0.317491,0.032166,0.069946,0.046783,0.148148,0.311951,0.022357,0.049925,0.029240,0.109145,0.240116,0.023529,0.052399,0.030762,0.113708,0.246429,0.049886,0.088740,0.075246,0.193934,0.400218,0.049515,0.087570,0.075211,0.192078,0.393234,0.086669,0.193928,0.121225,0.413531,0.877027,1.000000,0.682223,0.251584,0.608637,1.000000,0.705068,0.708178,0.737350,0.015945,0.260189,6.813120,18.760405,22.071322,2.826419,0.613143,37.751747,0.056963,0.030676,0.026287,0.719091,0.307773,0.515810,0.638629,-3.094223,0.466512,2.016315,0.449051,43.565230,2.255976,0.380395,0.216245,0.361097,0.759127,0.486620,0.297135,0.579727,0.424411,0.568290,0.436881,2.275889,
106,0.025607,0.062877,0.037276,0.137624,0.313403,0.025757,0.064667,0.036652,0.143066,0.320374,0.028973,0.073581,0.045026,0.161850,0.381656,0.028198,0.072052,0.043701,0.159470,0.377014,0.022142,0.049979,0.030585,0.107847,0.238861,0.023148,0.052490,0.032013,0.112610,0.245239,0.038803,0.096369,0.063131,0.210337,0.497553,0.038193,0.095917,0.062454,0.210266,0.493896,0.072967,0.179167,0.106216,0.392155,0.893033,1.000000,0.644524,0.219908,0.569979,1.000000,0.721182,0.730344,0.758096,0.087657,0.295397,7.735031,18.757902,23.522314,2.965785,0.634342,38.621644,0.062872,0.036293,0.026578,0.760999,0.327958,0.550149,0.660870,-2.873985,0.494326,2.121169,0.465997,30.607570,2.433711,0.437563,0.205931,0.384999,0.778072,0.498562,0.295507,0.612764,0.459602,0.594056,0.476803,2.145644,
107,0.027467,0.057669,0.040861,0.128053,0.288839,0.027069,0.056030,0.038879,0.123779,0.285065,0.031848,0.068027,0.051083,0.155132,0.342159,0.030426,0.066895,0.048950,0.149872,0.331116,0.023586,0.049073,0.032761,0.107432,0.241897,0.023926,0.050201,0.032990,0.108749,0.246674,0.055135,0.084859,0.075577,0.205785,0.470179,0.054596,0.084671,0.074768,0.206497,0.472382,0.084535,0.177484,0.125755,0.394101,0.888945,1.000000,0.621362,0.258363,0.572953,1.000000,0.685668,0.697900,0.750634,0.023964,0.307737,6.360979,18.764788,19.753734,3.540127,0.648237,41.340100,0.047009,0.017271,0.029738,0.743645,0.257742,0.540209,0.664682,-3.079784,0.487243,1.968996,0.338443,25.844716,2.174114,0.383308,0.219530,0.385852,0.750342,0.459424,0.321046,0.580978,0.429053,0.494790,0.443333,2.101999,
108,0.024383,0.063673,0.038783,0.141448,0.308329,0.024200,0.064362,0.036102,0.141663,0.310608,0.028808,0.074696,0.051861,0.166244,0.349105,0.027893,0.073486,0.048370,0.162125,0.345901,0.020223,0.051791,0.028956,0.116408,0.265508,0.020554,0.052460,0.028961,0.117157,0.268372,0.042241,0.099213,0.083435,0.219279,0.423025,0.040970,0.098190,0.081421,0.220093,0.418869,0.070029,0.182876,0.111388,0.406253,0.885553,1.000000,0.667649,0.233132,0.595966,1.000000,0.714395,0.732567,0.763961,0.121543,0.334521,7.701518,18.757394,26.605342,2.951443,0.621088,37.145424,0.064181,0.034267,0.029914,0.765189,0.342741,0.557560,0.659845,-2.573339,0.484971,2.123158,0.469116,31.690267,2.432279,0.426976,0.194118,0.374600,0.779972,0.506712,0.299170,0.614445,0.456820,0.622582,0.474762,2.187247,
109,0.021513,0.051154,0.030227,0.113784,0.283943,0.020538,0.048828,0.027679,0.110016,0.277832,0.025767,0.061919,0.040016,0.136511,0.332105,0.024673,0.059830,0.036453,0.131989,0.321747,0.018379,0.043119,0.024747,0.096706,0.244499,0.018341,0.043457,0.025085,0.097336,0.245819,0.036494,0.087234,0.069707,0.189763,0.461589,0.036041,0.087311,0.068497,0.188614,0.460327,0.068873,0.163771,0.096771,0.364281,0.909049,1.000000,0.587169,0.197912,0.521142,1.000000,0.762380,0.766273,0.783269,0.138869,0.265752,8.826627,18.763545,27.915993,3.286139,0.670968,51.744044,0.050569,0.029764,0.020805,0.677701,0.330351,0.593014,0.695607,-2.912681,0.542861,2.264852,0.486776,39.998988,2.661665,0.397999,0.210509,0.428989,0.808780,0.498998,0.290493,0.616319,0.450938,0.601557,0.463686,1.944158,
110,0.026865,0.057433,0.034354,0.119962,0.257138,0.026093,0.058807,0.033936,0.123169,0.261871,0.034740,0.070473,0.044720,0.144795,0.305123,0.032654,0.069748,0.042480,0.142410,0.296616,0.020112,0.042620,0.024800,0.092121,0.203341,0.021408,0.046112,0.026367,0.100891,0.221558,0.059860,0.098495,0.071630,0.189524,0.420425,0.060287,0.098267,0.071533,0.189163,0.414810,0.091764,0.196173,0.117343,0.409756,0.878309,1.000000,0.680212,0.241927,0.601103,1.000000,0.725959,0.716991,0.733067,-0.007591,0.202653,7.046074,18.761895,22.972456,2.721485,0.616500,44.598493,0.053646,0.032416,0.021230,0.671395,0.308613,0.509910,0.638205,-3.398862,0.473686,2.051275,0.478693,33.927325,2.309588,0.356811,0.226608,0.366582,0.766659,0.487117,0.286275,0.562940,0.409248,0.563757,0.415540,2.263280,
111,0.024242,0.054489,0.033835,0.119464,0.281632,0.023560,0.054169,0.031982,0.117889,0.278992,0.029114,0.063258,0.043012,0.138465,0.323138,0.027969,0.062500,0.040771,0.134430,0.316544,0.020252,0.046248,0.027254,0.102954,0.244366,0.020538,0.046539,0.027466,0.104065,0.246765,0.045507,0.079870,0.069341,0.185150,0.407527,0.046310,0.079819,0.066544,0.180817,0.407211,0.077324,0.173803,0.107922,0.381051,0.898313,1.000000,0.615076,0.221234,0.549805,1.000000,0.736674,0.739796,0.764373,0.079463,0.265412,7.745368,18.763249,24.335204,3.205824,0.653363,45.514487,0.050902,0.027775,0.023127,0.694951,0.309163,0.561773,0.675003,-3.043737,0.514232,2.143188,0.451671,41.464704,2.455653,0.389048,0.215660,0.404458,0.786151,0.487193,0.297146,0.600869,0.439724,0.570928,0.452746,2.047032,
112,0.030167,0.072916,0.046319,0.153402,0.288956,0.030121,0.073792,0.044800,0.151855,0.288971,0.035883,0.085946,0.058976,0.185294,0.337202,0.034912,0.084229,0.056122,0.181976,0.335602,0.024579,0.058778,0.035607,0.123428,0.240553,0.026306,0.062881,0.038254,0.127975,0.244400,0.051112,0.110647,0.086909,0.242706,0.419037,0.049286,0.110672,0.087006,0.240845,0.420486,0.088803,0.214644,0.136351,0.451573,0.850607,1.000000,0.768634,0.290292,0.684040,1.000000,0.653608,0.670287,0.714745,-0.014049,0.322408,5.731803,18.754802,21.031108,2.517601,0.562503,29.045550,0.069345,0.034665,0.034680,0.790101,0.315833,0.475281,0.599310,-2.809543,0.409818,1.869560,0.435318,23.963407,2.026361,0.390887,0.203963,0.311433,0.726741,0.491333,0.304704,0.564318,0.417618,0.582923,0.431963,2.601034,
113,0.024957,0.062884,0.036518,0.136280,0.323587,0.025116,0.063324,0.036041,0.136200,0.321625,0.028950,0.074844,0.045157,0.162130,0.376292,0.028229,0.073700,0.042755,0.160233,0.367844,0.020736,0.050405,0.028608,0.110515,0.273071,0.021408,0.051651,0.029526,0.113068,0.277832,0.039388,0.093781,0.072550,0.205500,0.475296,0.038773,0.092300,0.072784,0.204025,0.472977,0.069434,0.174953,0.101599,0.379154,0.900272,1.000000,0.631272,0.209545,0.547465,1.000000,0.744599,0.753564,0.772819,0.130421,0.296370,8.299636,18.757312,25.162164,3.033745,0.654230,41.386620,0.064293,0.038125,0.026168,0.786313,0.343295,0.573904,0.676238,-2.771744,0.522525,2.205815,0.495957,34.914717,2.561396,0.454511,0.202517,0.409998,0.797918,0.506388,0.291095,0.635346,0.476290,0.621142,0.496180,2.036994,
114,0.022161,0.059615,0.031404,0.133754,0.300852,0.022675,0.060760,0.031219,0.135406,0.298492,0.025455,0.071988,0.038592,0.160787,0.362585,0.024796,0.070267,0.036880,0.156540,0.354065,0.018111,0.046451,0.024333,0.104991,0.242450,0.018311,0.046967,0.024445,0.105804,0.249146,0.033803,0.094386,0.058716,0.212733,0.478338,0.033813,0.093414,0.058456,0.213470,0.479065,0.065798,0.177006,0.093244,0.397133,0.893270,1.000000,0.649166,0.194447,0.578571,1.000000,0.763557,0.768011,0.772097,0.146124,0.275505,8.835645,18.756860,29.063681,2.688440,0.621137,41.147249,0.065665,0.043860,0.021805,0.712060,0.376491,0.571430,0.669988,-2.775035,0.503463,2.269381,0.561051,39.006132,2.666769,0.432014,0.198625,0.385441,0.810266,0.525335,0.276040,0.626189,0.463776,0.663881,0.478667,2.148780,
115,0.023423,0.055529,0.031669,0.123336,0.320558,0.023224,0.054504,0.031067,0.121216,0.321503,0.026416,0.064376,0.036655,0.142773,0.380885,0.026154,0.062775,0.035278,0.138947,0.374725,0.020682,0.048139,0.027505,0.106335,0.260035,0.020935,0.048615,0.027832,0.107239,0.265930,0.034286,0.083150,0.051671,0.185537,0.478968,0.034195,0.082779,0.051224,0.186218,0.478989,0.066893,0.158587,0.090445,0.352237,0.915491,1.000000,0.568327,0.184134,0.500805,1.000000,0.770146,0.770702,0.784716,0.145751,0.253482,9.403167,18.761063,25.083353,3.281816,0.678981,47.812404,0.055967,0.035052,0.020914,0.748444,0.333884,0.596776,0.699889,-3.016170,0.552640,2.303267,0.498696,43.066927,2.743821,0.453222,0.212413,0.438837,0.812566,0.501339,0.286247,0.643890,0.481865,0.601920,0.501232,1.918675,
116,0.027312,0.067090,0.045008,0.150923,0.310547,0.026306,0.067383,0.041412,0.150269,0.311523,0.032399,0.075888,0.058924,0.173259,0.350349,0.030609,0.074890,0.056000,0.169250,0.345169,0.023439,0.058031,0.035161,0.129233,0.268747,0.023834,0.059402,0.035492,0.131073,0.274231,0.049057,0.093633,0.088582,0.237991,0.432307,0.047638,0.093460,0.088547,0.239182,0.429062,0.076795,0.188639,0.126549,0.424353,0.873171,1.000000,0.683750,0.266429,0.629532,1.000000,0.672023,0.696788,0.748594,0.067685,0.364896,6.352380,18.758257,22.783107,3.091862,0.600304,31.942089,0.061860,0.026162,0.035698,0.806314,0.306292,0.532283,0.643792,-2.550337,0.450422,1.965816,0.393742,22.224312,2.170283,0.416825,0.196867,0.346850,0.749391,0.486098,0.317036,0.595327,0.444553,0.575719,0.463131,2.313075,
117,0.025079,0.061167,0.037787,0.135527,0.304584,0.024689,0.059784,0.035187,0.133301,0.302551,0.028240,0.071903,0.048016,0.162466,0.362378,0.028015,0.070831,0.044739,0.159821,0.357666,0.022387,0.051592,0.031160,0.111656,0.248827,0.022675,0.052841,0.031326,0.113220,0.255417,0.035833,0.092280,0.078176,0.216370,0.462173,0.035828,0.091980,0.077698,0.213547,0.458710,0.073340,0.178872,0.110500,0.396324,0.890698,1.000000,0.644168,0.229245,0.577430,1.000000,0.716799,0.728961,0.760368,0.087996,0.309317,7.334884,18.759431,23.645576,3.084607,0.633193,38.451110,0.059468,0.031646,0.027822,0.749469,0.319552,0.553159,0.662936,-2.799225,0.492331,2.095084,0.446006,30.733953,2.375544,0.420661,0.204897,0.383383,0.776889,0.493346,0.301757,0.608221,0.452511,0.588350,0.469023,2.136832,
118,0.030353,0.075418,0.049323,0.160715,0.317818,0.029938,0.075928,0.046814,0.161224,0.319519,0.034912,0.086810,0.063574,0.186594,0.360689,0.034210,0.085556,0.059952,0.183502,0.355591,0.026123,0.062975,0.039240,0.134238,0.273089,0.026855,0.065704,0.040344,0.136383,0.277740,0.046178,0.107279,0.098511,0.239034,0.447545,0.045837,0.107101,0.098877,0.237656,0.441940,0.082342,0.204596,0.133805,0.435993,0.862187,1.000000,0.737807,0.283327,0.653442,1.000000,0.653999,0.678800,0.730603,0.023946,0.358180,5.795168,18.753994,20.267469,2.770595,0.586355,27.892390,0.071160,0.032460,0.038699,0.861511,0.311766,0.500596,0.617153,-2.565983,0.430689,1.892637,0.409497,21.050128,2.053772,0.427340,0.197611,0.330536,0.734017,0.488886,0.313503,0.588270,0.442153,0.583162,0.461570,2.435366,
119,0.030729,0.069477,0.043931,0.146007,0.301799,0.030945,0.073059,0.044769,0.150299,0.302734,0.036675,0.079605,0.053830,0.169071,0.345401,0.035126,0.079330,0.052124,0.166016,0.340576,0.024278,0.054471,0.033119,0.117659,0.257479,0.026276,0.058502,0.035553,0.124084,0.264801,0.059875,0.100459,0.078339,0.212402,0.421636,0.060333,0.100449,0.078171,0.209793,0.418640,0.088670,0.200479,0.126764,0.421307,0.870849,1.000000,0.705380,0.264224,0.623878,1.000000,0.688336,0.696068,0.731007,0.005026,0.283975,6.456340,18.756995,20.506867,2.766586,0.607118,34.301902,0.064295,0.033521,0.030774,0.814791,0.306928,0.504664,0.628420,-2.997710,0.455413,1.968469,0.439317,27.764480,2.180556,0.411182,0.213249,0.352397,0.748776,0.486154,0.300597,0.587981,0.437312,0.567071,0.453969,2.327571,
120,0.026781,0.059583,0.039054,0.131457,0.290109,0.025818,0.059387,0.036987,0.129181,0.290588,0.032362,0.069977,0.049761,0.155385,0.332086,0.030945,0.068573,0.046631,0.150177,0.323425,0.022270,0.049358,0.030902,0.109973,0.246882,0.022522,0.050995,0.031418,0.113739,0.257339,0.047587,0.090418,0.086884,0.217723,0.423960,0.047501,0.089691,0.086807,0.217957,0.421875,0.081781,0.181950,0.119261,0.401431,0.885910,1.000000,0.643356,0.246485,0.586136,1.000000,0.703442,0.712402,0.751167,0.043857,0.292002,6.860479,18.762041,21.693234,3.204132,0.633124,39.815466,0.053331,0.025436,0.027895,0.741661,0.291163,0.539629,0.658873,-3.020757,0.483571,2.030703,0.406015,34.670489,2.274725,0.393544,0.214749,0.378180,0.762737,0.477615,0.307636,0.590688,0.435665,0.544769,0.450408,2.158653,
121,0.023287,0.063550,0.032287,0.136272,0.299509,0.023346,0.066467,0.031189,0.140991,0.312805,0.026857,0.076677,0.041003,0.165276,0.349815,0.026184,0.075089,0.038376,0.161469,0.345490,0.019658,0.047202,0.025426,0.101551,0.231208,0.020401,0.047943,0.026825,0.103424,0.236801,0.036926,0.101354,0.071370,0.224365,0.451289,0.035446,0.100601,0.069595,0.226028,0.447906,0.069000,0.188303,0.095668,0.403783,0.887462,1.000000,0.688201,0.200045,0.591323,1.000000,0.760668,0.761370,0.759920,0.118495,0.249134,8.658661,18.754216,27.513208,2.464335,0.615955,40.147169,0.071526,0.049612,0.021915,0.718941,0.384404,0.550114,0.652472,-2.876652,0.496110,2.243536,0.580212,35.325683,2.627014,0.433570,0.200229,0.379820,0.804590,0.530377,0.269394,0.620966,0.460090,0.670624,0.474819,2.214029,
122,0.033903,0.080801,0.057869,0.178181,0.314302,0.034119,0.083466,0.059296,0.178223,0.312927,0.039398,0.091594,0.069213,0.208555,0.359235,0.037766,0.091003,0.067398,0.207611,0.352493,0.027822,0.065649,0.044641,0.147707,0.271235,0.029724,0.070374,0.048218,0.157410,0.279968,0.057460,0.109365,0.094345,0.254044,0.434692,0.056808,0.110016,0.094543,0.253540,0.430283,0.090108,0.214756,0.153807,0.473575,0.835362,1.000000,0.776915,0.332386,0.729645,1.000000,0.596560,0.630990,0.709776,-0.029252,0.393235,4.804069,18.754387,18.555616,2.791294,0.534423,24.332474,0.069830,0.022716,0.047114,0.926041,0.280681,0.466818,0.592750,-2.528706,0.371527,1.727065,0.335466,14.309932,1.812882,0.405037,0.197682,0.281307,0.693154,0.471755,0.330563,0.556611,0.419580,0.541516,0.438106,2.777202,
123,0.029397,0.072913,0.045968,0.155374,0.305048,0.029053,0.075195,0.044281,0.159210,0.311768,0.036655,0.088689,0.061229,0.188402,0.352607,0.035370,0.087463,0.058624,0.185455,0.349365,0.022664,0.054026,0.032708,0.118103,0.248486,0.023346,0.055145,0.032867,0.118896,0.255646,0.056320,0.110128,0.088440,0.252019,0.455577,0.056183,0.109680,0.088287,0.251221,0.452591,0.082985,0.205827,0.129764,0.438608,0.861123,1.000000,0.741665,0.274892,0.657989,1.000000,0.672531,0.691503,0.732352,0.029651,0.334347,6.180487,18.754354,22.425161,2.678741,0.582542,32.085239,0.070461,0.035502,0.034958,0.831459,0.323024,0.503844,0.619854,-2.682264,0.435051,1.943500,0.443206,22.491689,2.134427,0.415108,0.200299,0.332573,0.744874,0.495058,0.304643,0.584183,0.436137,0.595929,0.452254,2.450621,
124,0.023557,0.064691,0.033963,0.140856,0.310628,0.023285,0.063538,0.032379,0.138580,0.309418,0.028373,0.079578,0.044260,0.172578,0.361871,0.027527,0.077515,0.042572,0.169022,0.358810,0.019233,0.050881,0.025694,0.111620,0.260215,0.019714,0.052902,0.026398,0.112030,0.260803,0.040766,0.107422,0.066956,0.224264,0.453328,0.040451,0.107697,0.063324,0.224609,0.453400,0.067382,0.185041,0.097146,0.402900,0.888512,1.000000,0.678639,0.203257,0.589700,1.000000,0.756126,0.761687,0.765644,0.141288,0.279727,8.762435,18.754054,28.432850,2.563329,0.617762,38.470862,0.071863,0.047872,0.023991,0.748758,0.384009,0.560014,0.658957,-2.772519,0.497871,2.248810,0.569030,41.771051,2.639946,0.446335,0.195640,0.381410,0.804861,0.530027,0.274333,0.631509,0.469520,0.672695,0.487140,2.194031,
125,0.023598,0.051757,0.030559,0.116833,0.321440,0.023468,0.050934,0.029449,0.113251,0.317963,0.026924,0.060183,0.036476,0.137728,0.375245,0.025757,0.058899,0.035110,0.134628,0.365738,0.020431,0.044435,0.025777,0.099494,0.272496,0.020874,0.045334,0.026337,0.100494,0.275696,0.042130,0.078603,0.056849,0.185089,0.482239,0.041534,0.078537,0.055359,0.184219,0.481308,0.067799,0.148702,0.087799,0.335674,0.923529,1.000000,0.527815,0.177133,0.473049,1.000000,0.789840,0.784019,0.795483,0.150390,0.216729,9.827328,18.763964,23.763534,3.671426,0.703096,55.953842,0.049357,0.030172,0.019184,0.754268,0.312819,0.616625,0.720811,-3.281042,0.579815,2.358724,0.482260,54.204807,2.832637,0.451937,0.223743,0.466372,0.823948,0.489154,0.287103,0.652606,0.487361,0.572113,0.507068,1.812609,
126,0.026203,0.063904,0.046892,0.147957,0.314478,0.026215,0.064087,0.043213,0.147034,0.323517,0.030968,0.077585,0.064981,0.182050,0.361532,0.030457,0.076477,0.063934,0.179901,0.358246,0.021424,0.049998,0.032463,0.114850,0.254701,0.022049,0.051514,0.032440,0.117493,0.259048,0.041000,0.102890,0.096227,0.232412,0.443400,0.041138,0.103500,0.094666,0.230240,0.442276,0.073311,0.178787,0.131192,0.413945,0.879829,1.000000,0.650275,0.275283,0.610359,1.000000,0.663660,0.695477,0.762753,0.092180,0.391259,6.400553,18.761468,23.366395,3.576213,0.625567,37.833020,0.054712,0.015267,0.039445,0.822466,0.279884,0.556804,0.665375,-2.462642,0.469246,1.965553,0.329409,8.756543,2.174005,0.411862,0.196260,0.367013,0.748271,0.471601,0.332139,0.592682,0.444497,0.542593,0.462132,2.176428,
127,0.027236,0.060865,0.036108,0.126811,0.268115,0.026489,0.061279,0.035156,0.124695,0.271088,0.033347,0.070598,0.044727,0.150711,0.315237,0.031464,0.069214,0.043152,0.148743,0.313080,0.022296,0.050775,0.028618,0.105908,0.217650,0.023163,0.053406,0.029480,0.109772,0.223846,0.047501,0.088282,0.077520,0.190603,0.378606,0.047241,0.087433,0.075195,0.191605,0.377380,0.088967,0.198819,0.117948,0.414236,0.875815,1.000000,0.695951,0.244506,0.609975,1.000000,0.708834,0.704625,0.725997,-0.001552,0.233466,7.002019,18.759787,22.108961,2.615116,0.607407,37.737946,0.058386,0.035071,0.023315,0.683272,0.317689,0.498776,0.626224,-3.332458,0.461274,2.020789,0.477837,38.190598,2.276746,0.372712,0.219252,0.356392,0.756090,0.492881,0.287867,0.571169,0.416733,0.574290,0.427362,2.346955,
128,0.022356,0.058290,0.029400,0.127447,0.327607,0.022217,0.058014,0.027649,0.126984,0.328094,0.026377,0.069790,0.037764,0.151238,0.381418,0.025818,0.068268,0.034912,0.147537,0.377686,0.018527,0.047197,0.022860,0.104344,0.273265,0.018845,0.047806,0.023300,0.105438,0.278137,0.035507,0.093531,0.068980,0.199570,0.489833,0.035492,0.093323,0.066422,0.197769,0.489105,0.062405,0.162717,0.082070,0.355765,0.914508,1.000000,0.590771,0.168018,0.507162,1.000000,0.802493,0.798219,0.791404,0.189365,0.213032,10.714508,18.757218,28.726304,2.858178,0.671850,47.634020,0.064825,0.046021,0.018804,0.760129,0.385825,0.605939,0.699303,-2.892751,0.561920,2.437445,0.593701,66.786440,2.979340,0.474486,0.204767,0.441265,0.836084,0.530863,0.264370,0.663362,0.496682,0.673320,0.516856,1.927479,
129,0.022701,0.056914,0.032660,0.124311,0.278255,0.023071,0.055573,0.032257,0.119537,0.268433,0.028084,0.071803,0.043394,0.155643,0.329549,0.027939,0.070404,0.040649,0.152832,0.324066,0.017048,0.042921,0.022438,0.096728,0.238145,0.016724,0.042313,0.021500,0.096115,0.240250,0.038340,0.097031,0.072266,0.205516,0.409271,0.038071,0.096741,0.072067,0.205429,0.408157,0.072627,0.182084,0.104488,0.397707,0.890215,1.000000,0.657286,0.217042,0.579901,1.000000,0.745199,0.750885,0.765879,0.113503,0.271837,8.385525,18.760002,29.048465,2.835110,0.631589,45.995475,0.058467,0.035444,0.023023,0.683385,0.350739,0.561847,0.666423,-2.832704,0.503623,2.203081,0.517934,41.535304,2.565098,0.391493,0.204488,0.390289,0.795628,0.510608,0.284904,0.601897,0.439635,0.630410,0.450899,2.137731,
