treeID,ARVI,ARVI2,BNDVI,BWDRVI,CI,CIG,CIVE,CRI1,CVI,DATT1,DATT6,ExG,EXGR,ExR,EVI,GLI,GBNDVI,GNDVI1,IF,LCI,LogR,MGRVI,mSR,MSR1,MTVI1,NBlue,NDRE,NDVI,NGreen,NRed,OSAVI,RDVI1,RGBVI,SAVI,TCI
177,0.647004,0.656469,0.707633,-0.067671,0.293857,5.249378,18.761806,18.948426,2.734360,0.593617,33.783995,0.053636,0.024779,0.028858,0.666152,0.274254,0.466991,0.604708,-3.162321,0.424823,1.810258,0.379172,20.436634,1.929415,0.336735,0.219717,0.329461,0.714931,0.468344,0.311939,0.532764,0.386719,0.516753,0.394600,2.449699
178,0.760267,0.760476,0.782322,0.120092,0.252466,8.795320,18.767231,27.766731,3.576251,0.687983,59.544963,0.042290,0.023675,0.018615,0.623863,0.304019,0.593875,0.702652,-3.174587,0.553464,2.248294,0.448363,40.473384,2.642387,0.364699,0.219458,0.442750,0.803826,0.484684,0.295858,0.598814,0.432746,0.559166,0.441680,1.890025
179,0.657125,0.653124,0.697922,-0.107499,0.235740,5.242685,18.764507,17.939611,2.767241,0.599114,37.381575,0.047352,0.021663,0.025689,0.644645,0.256849,0.454343,0.602534,-3.601103,0.427843,1.802987,0.375360,28.390829,1.922232,0.309976,0.233576,0.333350,0.712072,0.458838,0.307586,0.516636,0.370747,0.486838,0.374490,2.446866
180,0.449104,0.491489,0.628442,-0.220084,0.408140,2.743439,18.758528,14.093441,2.422978,0.452940,18.426618,0.059786,0.005516,0.054271,0.831800,0.220289,0.337614,0.497016,-2.636461,0.260087,1.311511,0.213285,8.337113,1.253106,0.284272,0.207281,0.198024,0.573922,0.439440,0.353280,0.439378,0.320803,0.448519,0.330678,3.773491
181,0.747631,0.749110,0.769633,0.092993,0.253306,8.212805,18.763460,25.412639,3.209752,0.669168,50.756555,0.050537,0.028821,0.021715,0.679218,0.315218,0.570573,0.681527,-3.079061,0.532256,2.189246,0.468591,40.245180,2.537557,0.386326,0.216583,0.422239,0.794111,0.490515,0.292901,0.603097,0.440062,0.578665,0.452132,1.986001
182,0.771734,0.773412,0.774573,0.156306,0.254819,9.430285,18.759205,31.331129,2.676767,0.631276,43.596423,0.060514,0.040753,0.019761,0.668153,0.382586,0.576262,0.673945,-2.804641,0.515083,2.312136,0.572304,47.356268,2.755201,0.407260,0.199023,0.396403,0.814882,0.529282,0.271695,0.621840,0.454075,0.670044,0.467394,2.109064
183,0.353898,0.333714,0.483684,-0.501229,0.224641,1.574815,18.766454,5.504649,1.994507,0.457627,16.315312,0.039164,-0.009046,0.048210,1.282257,0.123738,0.146192,0.385525,-5.047220,0.200924,0.943261,0.128154,8.468414,0.831262,0.190713,0.265744,0.162513,0.439072,0.390788,0.343468,0.320563,0.229619,0.251453,0.232630,4.637373
184,0.640673,0.674400,0.743473,0.058090,0.399371,5.857894,18.762362,26.465831,3.157705,0.578159,35.243901,0.052904,0.017039,0.035865,0.696369,0.291740,0.523402,0.635993,-2.431692,0.423494,1.886233,0.349035,19.364517,2.052845,0.351938,0.192808,0.324109,0.730256,0.477977,0.329215,0.553652,0.404256,0.560778,0.415055,2.436325
185,0.779664,0.780829,0.779694,0.167773,0.258129,9.527219,18.763917,41.069582,2.761252,0.646958,62.637967,0.050327,0.034595,0.015732,0.543916,0.382478,0.585006,0.680833,-2.821963,0.531819,2.335922,0.577421,39.273428,2.786725,0.337284,0.199798,0.412916,0.821222,0.528779,0.271423,0.574462,0.411260,0.671097,0.409588,2.043828
186,0.666184,0.684464,0.743310,0.017842,0.333939,5.979186,18.765741,22.812489,3.381350,0.646630,43.597834,0.045161,0.015699,0.029463,0.660672,0.264318,0.526562,0.650275,-2.882036,0.478213,1.916431,0.336588,27.612231,2.092013,0.340947,0.212817,0.379274,0.738858,0.462944,0.324239,0.551098,0.400539,0.508804,0.408746,2.137193
187,0.755569,0.761320,0.779181,0.136944,0.275830,8.660456,18.763062,29.407401,3.183464,0.661420,52.244650,0.051711,0.030112,0.021598,0.664069,0.335870,0.585604,0.687918,-2.864216,0.532671,2.243257,0.491393,34.578486,2.626750,0.388592,0.207220,0.419143,0.804547,0.502035,0.290745,0.607099,0.443186,0.611324,0.454207,1.990870
188,0.809873,0.802376,0.795546,0.186669,0.199730,10.858029,18.763747,33.515212,3.042271,0.660893,59.559924,0.050525,0.036516,0.014009,0.614405,0.372414,0.614137,0.709362,-3.043738,0.555029,2.455352,0.581735,90.928447,3.008516,0.389043,0.211252,0.432296,0.839638,0.523159,0.265589,0.622292,0.451141,0.653043,0.459384,1.940349
189,0.364357,0.350998,0.502497,-0.476882,0.240732,1.696887,18.767561,6.132382,2.105176,0.476684,17.671109,0.037080,-0.011214,0.048293,0.927087,0.124992,0.171417,0.404689,-4.824927,0.216679,0.983022,0.121268,8.939730,0.876322,0.191285,0.262141,0.175258,0.453845,0.391460,0.346399,0.329125,0.235356,0.255170,0.237793,4.330616
190,0.339557,0.313137,0.466859,-0.522771,0.211353,1.476422,18.766454,4.619326,1.959830,0.457238,14.794660,0.038361,-0.013705,0.052066,1.746182,0.113545,0.126130,0.373297,-5.472318,0.192106,0.901296,0.114918,8.949643,0.788271,0.191757,0.270354,0.156333,0.421485,0.385909,0.343737,0.314237,0.226656,0.231002,0.231487,4.778690
191,0.340988,0.333511,0.498048,-0.481423,0.260797,1.591382,18.768764,6.437209,2.116223,0.464215,17.756153,0.034599,-0.014784,0.049383,1.067655,0.120229,0.164500,0.397734,-4.594815,0.203667,0.944833,0.100349,7.724905,0.834772,0.176190,0.259005,0.165064,0.438898,0.389171,0.351825,0.313872,0.223399,0.248071,0.224449,4.532070
192,0.344200,0.330625,0.488781,-0.493190,0.243999,1.562023,18.768464,6.524409,2.037539,0.452910,18.251992,0.035377,-0.010613,0.045990,1.049595,0.123391,0.151949,0.387931,-4.768171,0.197416,0.937195,0.115980,8.317840,0.825271,0.171301,0.261659,0.159618,0.436432,0.390697,0.347644,0.306099,0.217346,0.252618,0.216636,4.702751
193,0.305851,0.301417,0.486054,-0.500916,0.275166,1.409607,18.770865,5.589736,2.196521,0.480835,17.185086,0.029516,-0.023912,0.053429,1.143721,0.097776,0.150567,0.391709,-4.779436,0.197609,0.876120,0.047488,6.460466,0.761252,0.164299,0.260744,0.163014,0.411467,0.378403,0.360853,0.297524,0.212307,0.206348,0.214272,4.490665
194,0.782591,0.788234,0.783846,0.207702,0.292331,9.948372,18.755588,33.727040,2.610552,0.631522,42.804896,0.068846,0.048854,0.019991,0.701971,0.409665,0.590953,0.679595,-2.646391,0.522909,2.375672,0.605717,38.622282,2.859132,0.448656,0.187992,0.401188,0.827550,0.545025,0.266982,0.643799,0.477489,0.704891,0.494030,2.092125
195,0.617938,0.618387,0.674962,-0.149512,0.255477,4.565358,18.761021,15.308966,2.555986,0.578671,28.760536,0.054663,0.023311,0.031352,0.731314,0.253852,0.416734,0.571087,-3.492819,0.395942,1.687043,0.357731,27.281981,1.755831,0.327001,0.230163,0.307698,0.682382,0.457429,0.312409,0.513287,0.372312,0.483103,0.381343,2.633131
196,0.719179,0.732655,0.757536,0.103779,0.314599,7.589191,18.760198,29.611215,2.801567,0.617538,41.862719,0.058128,0.033257,0.024870,0.652986,0.347041,0.546791,0.651958,-2.689531,0.482466,2.117218,0.490196,30.148090,2.417419,0.373091,0.197478,0.372024,0.780047,0.508772,0.293750,0.584733,0.425000,0.628071,0.434569,2.217472
197,0.726091,0.733929,0.765136,0.088745,0.297134,7.541917,18.766695,29.170016,3.305915,0.639584,51.925064,0.043578,0.022554,0.021024,0.586824,0.304591,0.563440,0.675597,-2.974856,0.500443,2.118674,0.430644,30.548027,2.415532,0.337699,0.211619,0.390986,0.781136,0.484781,0.303600,0.564924,0.407211,0.565394,0.410761,2.096596
198,0.643833,0.674161,0.713712,0.036163,0.386652,5.633843,18.750604,27.311976,2.192432,0.532092,28.214672,0.079500,0.044730,0.034770,0.699188,0.365301,0.467612,0.576592,-2.433479,0.389394,1.871772,0.495312,17.442812,2.019890,0.375149,0.181811,0.290799,0.730052,0.518915,0.299274,0.552232,0.404344,0.659583,0.414652,2.807118
199,0.368000,0.335441,0.472596,-0.516189,0.189474,1.590635,18.763125,4.314817,1.913975,0.452390,13.646415,0.045303,-0.006907,0.052210,3.256351,0.124541,0.133238,0.378409,-5.560556,0.198859,0.947673,0.148956,9.226201,0.836641,0.221941,0.272286,0.160255,0.440548,0.391194,0.336520,0.338356,0.247018,0.250358,0.254969,4.709503
200,0.368000,0.335441,0.472596,-0.516189,0.189474,1.590635,18.763125,4.314817,1.913975,0.452390,13.646415,0.045303,-0.006907,0.052210,3.256351,0.124541,0.133238,0.378409,-5.560556,0.198859,0.947673,0.148956,9.226201,0.836641,0.221941,0.272286,0.160255,0.440548,0.391194,0.336520,0.338356,0.247018,0.250358,0.254969,4.709503
201,0.370347,0.343618,0.484673,-0.502412,0.203802,1.640898,18.765799,5.013471,2.000463,0.448162,15.525515,0.040256,-0.007845,0.048101,2.678856,0.122923,0.149025,0.390840,-5.389651,0.199283,0.965667,0.137390,10.553967,0.856338,0.203799,0.269665,0.160067,0.447537,0.390512,0.339823,0.332329,0.239429,0.248133,0.244136,4.706305
202,0.826540,0.823438,0.812311,0.276853,0.241004,12.757398,18.759240,36.650049,3.015766,0.670072,55.284075,0.060792,0.044926,0.015866,0.711090,0.412410,0.643190,0.725106,-2.832892,0.574785,2.595007,0.625209,62.750103,3.290671,0.474427,0.194859,0.448378,0.857639,0.547186,0.257955,0.674161,0.503642,0.702326,0.522512,1.884980
203,0.416170,0.403732,0.535894,-0.426188,0.235866,2.097360,18.769276,9.074764,2.256518,0.500662,24.815997,0.034524,-0.003959,0.038483,0.719188,0.142798,0.217243,0.437295,-4.547459,0.251561,1.106683,0.157669,15.155844,1.018635,0.181190,0.258512,0.201791,0.498916,0.400297,0.341190,0.338413,0.238328,0.288805,0.234185,3.908032
204,0.307520,0.288648,0.464320,-0.529779,0.237592,1.343705,18.768999,4.010989,2.103432,0.474718,14.266387,0.032171,-0.026462,0.058633,3.247919,0.090268,0.125233,0.377713,-5.637454,0.189722,0.849506,0.054165,6.912585,0.733434,0.184567,0.270239,0.156859,0.400554,0.374783,0.354978,0.304866,0.221509,0.188057,0.227946,4.652074
205,0.307687,0.294147,0.475849,-0.517695,0.251320,1.389068,18.772318,4.711288,2.235850,0.501146,17.538788,0.025691,-0.028061,0.053752,1.851735,0.083073,0.141497,0.392265,-5.555612,0.203337,0.862887,0.031992,6.769873,0.749237,0.162378,0.268898,0.169284,0.405254,0.371415,0.359687,0.294366,0.210696,0.175160,0.213031,4.355847
206,0.794192,0.792938,0.798301,0.191941,0.245325,10.354696,18.765290,33.760088,3.341767,0.680595,62.214737,0.047020,0.031011,0.016009,0.621847,0.352332,0.619668,0.714965,-2.963284,0.566354,2.406825,0.533389,52.078656,2.921203,0.387324,0.209179,0.447890,0.831571,0.511532,0.279289,0.619519,0.450242,0.629297,0.459366,1.878933
207,0.739009,0.746853,0.770758,0.112739,0.281324,8.286029,18.764447,31.957854,3.140358,0.637763,56.315647,0.048623,0.026485,0.022138,0.620842,0.327986,0.571256,0.677195,-2.867894,0.506736,2.187640,0.475409,43.472662,2.541743,0.348913,0.208151,0.394771,0.792182,0.497699,0.294149,0.574286,0.414888,0.599824,0.418991,2.102005
208,0.379183,0.346350,0.482072,-0.506863,0.187169,1.664683,18.767333,5.175612,2.025268,0.445655,17.328846,0.036899,-0.007764,0.044663,3.035308,0.117740,0.148071,0.393545,-5.795408,0.201478,0.972394,0.136606,10.706833,0.864326,0.193934,0.274106,0.161730,0.449872,0.387917,0.337977,0.325547,0.233474,0.237410,0.235704,4.767701
209,0.673213,0.708550,0.778060,0.149650,0.401098,7.331908,18.763284,27.134781,3.805345,0.641392,40.615365,0.050964,0.012198,0.038766,0.785196,0.291387,0.582705,0.681902,-2.230248,0.488934,2.046765,0.332348,30.843354,2.328075,0.408453,0.187791,0.384864,0.759445,0.478969,0.333240,0.602691,0.449363,0.562763,0.468119,2.090772
210,0.313115,0.298303,0.475894,-0.516183,0.247430,1.405179,18.773049,5.500292,2.206118,0.502652,19.960514,0.024788,-0.022731,0.047520,1.175866,0.088113,0.140966,0.390393,-5.506931,0.205888,0.870947,0.044131,6.982145,0.757086,0.148664,0.268563,0.171469,0.408806,0.373791,0.357645,0.284184,0.201066,0.184841,0.199694,4.358850
211,0.711889,0.727382,0.748675,0.091724,0.326527,7.155356,18.754270,26.163597,2.554038,0.596292,33.441541,0.071222,0.042632,0.028590,0.744203,0.361706,0.529901,0.634667,-2.610109,0.462613,2.081912,0.513822,26.130315,2.348380,0.420474,0.193076,0.352527,0.775540,0.516878,0.290045,0.603472,0.447101,0.648761,0.462704,2.329701
212,0.719932,0.733131,0.765585,0.101849,0.314054,7.540802,18.763640,28.749105,3.169277,0.619060,45.757615,0.050325,0.025609,0.024715,0.646878,0.319081,0.562129,0.669573,-2.756556,0.483915,2.116199,0.444860,30.746820,2.412770,0.363092,0.204257,0.373539,0.780454,0.492769,0.302973,0.582259,0.422524,0.590275,0.431371,2.176318
213,0.274644,0.317307,0.562795,-0.401780,0.411427,1.500777,18.777856,7.469717,3.191713,0.535285,20.817782,0.014945,-0.051631,0.066576,0.888302,0.057245,0.255111,0.472182,-3.085743,0.226520,0.910312,-0.114182,4.904607,0.797995,0.155212,0.235791,0.189094,0.425049,0.359576,0.404633,0.312015,0.223770,0.150805,0.227170,3.595555
214,0.728739,0.743348,0.754790,0.135892,0.333141,8.055023,18.751257,28.214252,2.391774,0.591180,30.888736,0.078126,0.050947,0.027178,0.766695,0.393389,0.540131,0.638067,-2.556110,0.467405,2.168982,0.562273,26.760914,2.506031,0.455270,0.185138,0.353663,0.789186,0.535789,0.279073,0.628699,0.469432,0.685281,0.489641,2.344349
215,0.788191,0.784054,0.785589,0.164980,0.233992,9.983847,18.763134,31.566170,3.032416,0.661796,53.054406,0.051707,0.034987,0.016721,0.642278,0.360766,0.597861,0.697579,-3.046211,0.545827,2.366326,0.552240,47.503071,2.852157,0.396781,0.209174,0.427199,0.823978,0.516592,0.274234,0.622267,0.452972,0.638330,0.464506,1.967428
216,0.785956,0.789532,0.793022,0.198893,0.267758,10.092490,18.759574,31.540751,3.033967,0.650109,48.397853,0.059683,0.039302,0.020381,0.719692,0.375366,0.608529,0.700205,-2.755209,0.539100,2.385542,0.558330,50.201474,2.879838,0.443202,0.199221,0.418428,0.828659,0.524716,0.276063,0.645369,0.478876,0.662906,0.495676,1.994027
217,0.744789,0.740821,0.750183,0.058661,0.225559,7.930747,18.757004,22.464920,2.683386,0.624880,37.524187,0.064760,0.042187,0.022572,0.752147,0.340746,0.536730,0.651884,-3.109388,0.492540,2.156091,0.520105,38.655914,2.483368,0.431125,0.214733,0.380628,0.787027,0.505258,0.280008,0.613843,0.456688,0.610732,0.472596,2.190786
218,0.235867,0.302948,0.598906,-0.348401,0.489992,1.430500,18.783666,8.286327,4.203459,0.566620,23.185895,0.002214,-0.075760,0.077974,0.900413,0.009474,0.308955,0.515875,-2.106182,0.233139,0.880813,-0.253232,4.138844,0.767568,0.141500,0.221310,0.197688,0.412776,0.337886,0.440804,0.307852,0.222479,0.080356,0.227198,3.257087
219,0.739636,0.743442,0.754363,0.087136,0.271176,7.821877,18.756930,25.336728,2.618427,0.610452,36.771532,0.065216,0.042145,0.023070,0.713014,0.356250,0.541813,0.650088,-2.875943,0.482314,2.156035,0.530910,32.615924,2.474391,0.415260,0.204397,0.369293,0.789267,0.513706,0.281897,0.611124,0.449896,0.636250,0.465250,2.239892
220,0.836977,0.828239,0.819116,0.258997,0.183531,13.219321,18.762745,33.076706,3.365829,0.712616,65.511310,0.052722,0.038584,0.014138,0.714856,0.382742,0.656388,0.741924,-3.025341,0.614601,2.626542,0.602138,85.917854,3.355876,0.468365,0.210458,0.493118,0.861743,0.528991,0.260552,0.677477,0.504893,0.667858,0.523951,1.744859
221,0.767015,0.777684,0.801471,0.205599,0.296672,9.939533,18.762345,29.150033,3.659121,0.676640,54.396070,0.053317,0.028226,0.025091,0.760187,0.334284,0.624656,0.717097,-2.745562,0.555361,2.345912,0.473165,58.952835,2.827077,0.448951,0.202317,0.440545,0.818533,0.501539,0.296144,0.648090,0.484273,0.611391,0.503793,1.901117
222,0.813744,0.809636,0.794854,0.221545,0.216811,11.412179,18.754421,30.839572,2.673492,0.661661,46.124626,0.071290,0.053182,0.018108,0.766490,0.414146,0.610959,0.698417,-2.805745,0.559824,2.499991,0.635446,67.223665,3.095350,0.494316,0.197219,0.435726,0.845843,0.547543,0.255239,0.676432,0.508325,0.708643,0.530205,1.957047
223,0.772671,0.783163,0.796389,0.217289,0.304351,9.988316,18.762192,35.409803,3.179722,0.652889,51.880503,0.054011,0.032611,0.021400,0.667448,0.370144,0.614301,0.703211,-2.616158,0.537667,2.363244,0.530177,49.727610,2.848821,0.408364,0.193083,0.418375,0.823216,0.521949,0.284968,0.628012,0.460141,0.659628,0.473371,1.980991
224,0.685962,0.712951,0.771297,0.109597,0.383258,6.774255,18.762870,23.969410,3.719234,0.621173,38.436638,0.051710,0.018430,0.033280,0.767903,0.281487,0.572403,0.679448,-2.531379,0.474195,2.026677,0.342049,20.653359,2.263563,0.413431,0.199327,0.368020,0.763206,0.472220,0.328453,0.604088,0.450567,0.541629,0.468802,2.152124
225,0.287620,0.276805,0.464201,-0.526418,0.262181,1.290232,18.769011,4.440204,2.087487,0.474827,14.382061,0.032473,-0.028333,0.060806,2.943044,0.093171,0.122735,0.371025,-5.086995,0.185040,0.825749,0.045912,6.168242,0.709497,0.174540,0.264579,0.153654,0.390431,0.376136,0.359285,0.294695,0.213362,0.196133,0.218909,4.750969
226,0.358411,0.332662,0.479143,-0.507839,0.209057,1.590771,18.766279,5.070161,1.991928,0.452629,15.705341,0.039017,-0.011108,0.050126,4.352749,0.119776,0.142045,0.385092,-5.372863,0.198232,0.943543,0.128489,9.755936,0.833875,0.196697,0.269435,0.159878,0.438172,0.388938,0.341627,0.323644,0.233204,0.242642,0.237306,4.721502
227,0.659455,0.678526,0.733059,0.016174,0.327932,5.955202,18.761330,22.619111,2.987000,0.602892,34.821719,0.054972,0.021395,0.033577,0.720992,0.291888,0.507098,0.628031,-2.738211,0.443091,1.901908,0.382124,22.140850,2.076276,0.361607,0.205055,0.343300,0.733783,0.478234,0.316711,0.558607,0.408946,0.554708,0.420388,2.350604
228,0.805349,0.799095,0.785152,0.183810,0.210029,10.588344,18.758297,32.180444,2.614976,0.655602,49.533550,0.062664,0.046557,0.016107,0.673145,0.402036,0.594464,0.687986,-2.904624,0.548959,2.434834,0.624162,56.613119,2.967777,0.427572,0.202262,0.426650,0.836833,0.540292,0.257446,0.640195,0.469626,0.692729,0.483571,1.996508
229,0.785930,0.788570,0.804696,0.198928,0.252669,10.412093,18.764081,28.708339,3.749673,0.708555,61.007038,0.049427,0.028680,0.020747,0.728041,0.329683,0.631282,0.726130,-2.938014,0.586838,2.397303,0.484002,75.845465,2.915303,0.440326,0.211014,0.473000,0.827838,0.499098,0.289888,0.648433,0.482051,0.599686,0.499819,1.787914
230,0.742789,0.746619,0.765015,0.091817,0.262383,7.962443,18.763115,27.827173,2.995630,0.623526,47.058318,0.051497,0.030207,0.021290,0.637416,0.329767,0.561125,0.670202,-2.947937,0.494361,2.171346,0.488174,40.596485,2.500736,0.364654,0.211206,0.381266,0.791982,0.498536,0.290258,0.587096,0.424850,0.601680,0.432736,2.152382
231,0.362187,0.324504,0.466708,-0.523861,0.179037,1.600990,18.766155,3.984297,2.040510,0.497535,15.688754,0.038058,-0.014830,0.052888,1.529821,0.104529,0.131322,0.384280,-6.398041,0.217326,0.931531,0.114740,11.374956,0.826280,0.210896,0.278499,0.179094,0.431200,0.381608,0.339893,0.328805,0.240270,0.211402,0.247244,4.418782
232,0.357332,0.325864,0.470424,-0.519802,0.195458,1.541195,18.766698,4.819015,1.993771,0.451267,16.277062,0.037987,-0.009819,0.047806,-1.845103,0.113703,0.132165,0.380178,-5.791173,0.195149,0.927699,0.123817,10.019775,0.815746,0.192193,0.273265,0.158089,0.432362,0.386044,0.340692,0.316857,0.228065,0.230122,0.231394,4.826690
233,0.274090,0.310236,0.550387,-0.419984,0.392809,1.470921,18.778737,8.416044,3.043770,0.516426,23.862913,0.013700,-0.041428,0.055128,0.570125,0.060693,0.237853,0.459473,-3.296733,0.214931,0.896408,-0.095750,5.110803,0.784293,0.128782,0.239487,0.178655,0.419005,0.361269,0.399244,0.286546,0.201308,0.153967,0.198390,3.835972
234,0.223713,0.302552,0.621527,-0.315331,0.527551,1.423279,18.786819,9.309053,4.920603,0.592077,26.802986,-0.004402,-0.082812,0.078410,0.798490,-0.017466,0.342982,0.543614,-1.483963,0.243321,0.879428,-0.324412,3.826768,0.765616,0.128154,0.214092,0.208277,0.412437,0.325931,0.459977,0.303209,0.217877,0.039852,0.221294,3.017734
235,0.402996,0.354273,0.472052,-0.512143,0.145295,1.776722,18.766262,6.201462,1.985184,0.453922,19.460539,0.038911,-0.001891,0.040802,0.248017,0.122364,0.138308,0.387556,-6.551190,0.210008,0.995646,0.167245,15.850467,0.895397,0.198486,0.280349,0.168563,0.456644,0.390268,0.329383,0.327436,0.234845,0.244288,0.236353,4.755068
236,0.671995,0.703907,0.761658,0.119474,0.399899,6.803752,18.761235,28.624346,3.248814,0.619283,39.355402,0.055696,0.021438,0.034258,0.712329,0.312992,0.553967,0.657161,-2.412761,0.468491,2.007581,0.386187,22.533362,2.247578,0.381720,0.188036,0.364193,0.755476,0.490148,0.321816,0.582034,0.428074,0.589388,0.441827,2.216435
237,0.281496,0.287119,0.496462,-0.494510,0.306648,1.343740,18.774907,5.368132,2.508912,0.510331,18.922609,0.020495,-0.036406,0.056901,1.721833,0.067970,0.167863,0.412196,-4.804943,0.203491,0.847278,-0.030413,5.610893,0.732026,0.149671,0.259641,0.170384,0.399247,0.364435,0.375924,0.287586,0.205303,0.152158,0.206858,4.191068
238,0.729263,0.740061,0.769310,0.107644,0.302755,7.827557,18.760774,24.679244,3.212894,0.640870,41.208255,0.056514,0.030762,0.025751,0.736117,0.319541,0.568856,0.676012,-2.808635,0.504377,2.147698,0.449801,34.462783,2.466383,0.419891,0.206319,0.393596,0.786377,0.493200,0.300481,0.615850,0.456534,0.587943,0.473567,2.084180
239,0.252603,0.245964,0.453982,-0.539048,0.280332,1.158189,18.773800,4.831585,2.161503,0.481461,16.591212,0.022598,-0.033925,0.056523,1.342071,0.074869,0.111379,0.365089,-5.179866,0.174558,0.764771,-0.001234,5.340386,0.648990,0.134365,0.264310,0.146840,0.364072,0.367582,0.368108,0.259908,0.184548,0.162307,0.185275,4.876053
240,0.378568,0.351653,0.495100,-0.493303,0.203102,1.707612,18.771416,5.747792,2.200361,0.492645,20.809890,0.028744,-0.011575,0.040319,0.933628,0.107004,0.167062,0.411267,-5.889023,0.224789,0.985286,0.105928,10.689005,0.879551,0.169408,0.272993,0.183099,0.454404,0.382898,0.344109,0.315053,0.222390,0.217916,0.220525,4.224543
241,0.326746,0.311172,0.478241,-0.509846,0.241937,1.460489,18.769138,5.318699,2.072004,0.436292,16.154153,0.033233,-0.016816,0.050050,1.156458,0.107961,0.140284,0.383579,-5.097252,0.182571,0.896522,0.086594,7.765948,0.782647,0.172722,0.265343,0.147734,0.419805,0.383263,0.351394,0.304001,0.216805,0.222933,0.218932,4.958869
242,0.333168,0.340140,0.522253,-0.453848,0.301576,1.617399,18.771171,6.839096,2.405582,0.481417,19.269451,0.029575,-0.022091,0.051666,0.934756,0.104967,0.197915,0.425804,-4.249379,0.213563,0.957764,0.046233,6.793121,0.847464,0.173533,0.253323,0.173828,0.444564,0.381884,0.364793,0.318794,0.227091,0.223776,0.228413,4.202313
243,0.308782,0.304560,0.488745,-0.497832,0.275084,1.432197,18.772540,6.210336,2.217520,0.468725,19.018228,0.026491,-0.021337,0.047829,0.738348,0.097778,0.154223,0.394692,-4.754178,0.193252,0.883423,0.047166,6.842863,0.769594,0.148471,0.260543,0.158588,0.414154,0.378455,0.361002,0.287525,0.202617,0.206415,0.201005,4.603207
244,0.373630,0.340839,0.474140,-0.511671,0.187646,1.629745,18.763527,4.969746,1.882754,0.415035,14.533811,0.045036,-0.003224,0.048260,2.052352,0.132510,0.134056,0.376168,-5.386931,0.184564,0.960232,0.165051,10.998117,0.850994,0.209405,0.270606,0.146523,0.445162,0.395135,0.334259,0.331556,0.239453,0.265395,0.244421,5.188135
245,0.236412,0.239194,0.462315,-0.529865,0.307686,1.132205,18.775462,5.292056,2.264737,0.500848,17.783583,0.019336,-0.037623,0.056959,1.210674,0.067891,0.121596,0.372469,-4.796184,0.178423,0.751756,-0.031167,4.885413,0.636468,0.123373,0.259665,0.151307,0.358285,0.364343,0.375993,0.251895,0.178066,0.151897,0.177615,4.679173
246,0.346367,0.294075,0.433605,-0.559306,0.149580,1.405968,18.769406,4.124988,1.909731,0.474826,17.109334,0.031302,-0.012569,0.043870,11.472023,0.096434,0.091790,0.356416,-7.513092,0.194341,0.864790,0.114451,8.623683,0.753168,0.168591,0.285661,0.160550,0.405192,0.377745,0.336594,0.289320,0.206596,0.194421,0.207461,4.930436
247,0.369148,0.341525,0.484215,-0.499478,0.203803,1.674166,18.769382,6.135493,2.056009,0.485951,20.160895,0.033004,-0.009645,0.042649,6.098974,0.118062,0.151073,0.393498,-5.630565,0.218547,0.966242,0.128068,10.755780,0.861586,0.170580,0.270862,0.177895,0.445748,0.388119,0.341019,0.309055,0.218779,0.239030,0.217000,4.432157
248,0.415344,0.378495,0.500690,-0.470597,0.173708,2.056310,18.772299,9.039794,2.173390,0.502084,29.811122,0.027235,-0.005902,0.033136,0.021969,0.123477,0.178717,0.418167,-6.221539,0.245129,1.062133,0.154305,15.990332,0.980280,0.153871,0.275158,0.198423,0.477347,0.390974,0.333868,0.303914,0.213280,0.246490,0.203892,4.201906
249,0.356820,0.350852,0.513466,-0.464588,0.261656,1.693246,18.768923,6.354392,2.249118,0.444932,17.395844,0.034253,-0.015861,0.050114,1.036249,0.117844,0.185790,0.415988,-4.514275,0.200660,0.982490,0.094117,8.861271,0.875562,0.187327,0.258201,0.160336,0.453720,0.388214,0.353586,0.329346,0.235322,0.244783,0.237859,4.569917
250,0.288443,0.279663,0.467366,-0.521781,0.267269,1.301992,18.769746,4.930234,2.088444,0.450449,15.174933,0.031453,-0.025283,0.056736,1.447770,0.096174,0.126018,0.372144,-4.962033,0.176561,0.831343,0.048985,6.167948,0.714993,0.165064,0.262855,0.145306,0.392874,0.377598,0.359547,0.289486,0.207652,0.202423,0.211137,4.982487
251,0.744462,0.759826,0.784430,0.173822,0.328288,8.715275,18.758467,28.057071,3.220857,0.656355,42.969092,0.061906,0.034393,0.027513,0.780653,0.347639,0.593397,0.688549,-2.584560,0.527662,2.241888,0.483183,32.718082,2.629419,0.455743,0.194614,0.413928,0.803270,0.509142,0.296243,0.640853,0.480592,0.630124,0.501062,2.005188
252,0.276089,0.274043,0.473864,-0.515387,0.287192,1.281866,18.772888,5.534942,2.198763,0.483162,17.489386,0.025136,-0.028667,0.053803,0.948204,0.086584,0.135233,0.380733,-4.812148,0.186721,0.820707,0.018221,5.704930,0.704922,0.143786,0.260530,0.155554,0.388071,0.373091,0.366379,0.275540,0.195280,0.185896,0.195605,4.629048
253,0.244636,0.268813,0.507716,-0.476004,0.363098,1.261488,18.775624,5.825549,2.627476,0.525849,17.784253,0.018916,-0.048742,0.067658,1.579125,0.062997,0.179825,0.415497,-3.876831,0.201077,0.810612,-0.074024,4.655349,0.695155,0.145255,0.247564,0.170137,0.383600,0.362088,0.390349,0.282918,0.203337,0.151160,0.206799,4.095450
